model,horizon_h,year_month,MAE,RMSE,R2,N
lgbm_large,1,2024-01,1.3312413555231972,2.0264493727263666,0.8075222421276339,571
lgbm_large,1,2024-02,1.4692127221799587,2.382861259587551,0.8070076809978806,579
lgbm_large,1,2024-03,1.3633063335113693,2.4561992406382713,0.7679000760920043,631
lgbm_large,1,2024-04,1.3821642280720237,2.2945141949491052,0.6602902524495926,652
lgbm_large,1,2024-05,1.3954237835673498,2.251581096378768,0.6789781432693087,656
lgbm_large,1,2024-06,1.1526225527473823,1.6728725935834248,0.7949109835505306,710
lgbm_large,1,2024-07,1.8069301774479878,4.164233627766286,0.5640967414063804,734
lgbm_large,1,2024-08,1.3752177287348208,2.165771427706718,0.8273138998801254,734
lgbm_large,1,2024-09,0.7679309963109039,1.101183170469484,0.7497570456764919,694
lgbm_large,1,2024-10,1.3014091427482855,2.3000831451604813,0.7664639267736987,664
lgbm_large,1,2024-11,3.142213191222008,10.486203469817085,0.26172228542860043,625
lgbm_large,1,2024-12,1.34836658861266,2.161576049572094,0.7267394283130284,628
lgbm_large,6,2024-01,2.5721065184039835,3.3848550418421484,0.47003664745357254,566
lgbm_large,6,2024-02,2.851391775776293,4.195219581486747,0.3929711950885798,573
lgbm_large,6,2024-03,2.658917655584731,3.9490548276716044,0.3436944239346099,626
lgbm_large,6,2024-04,2.3704678002683512,3.280678888398389,0.3388834656486214,647
lgbm_large,6,2024-05,2.346400776223998,3.435823820764281,0.23642220072514142,651
lgbm_large,6,2024-06,2.1761957810543664,2.933505919285713,0.37711638750936227,710
lgbm_large,6,2024-07,3.3829331803007787,5.996286293538962,0.091602808201384,734
lgbm_large,6,2024-08,2.6901903245259575,3.7792976614036116,0.4753535444188026,734
lgbm_large,6,2024-09,1.4872779001277567,1.9929066449976034,0.17711878761682365,694
lgbm_large,6,2024-10,2.351967228610576,3.5218697552946794,0.39180909778862605,660
lgbm_large,6,2024-11,5.100226158359067,14.02158288660158,-0.2744074776890071,620
lgbm_large,6,2024-12,2.645763437936886,3.6801013282462973,0.21422095398062857,618
lgbm_large,12,2024-01,3.361341312116436,4.20172529895151,0.2317977448671933,560
lgbm_large,12,2024-02,3.936112926331587,5.223729430079882,-0.009119657030477901,567
lgbm_large,12,2024-03,3.1559159091887303,4.5568786861331265,0.08857271487899687,620
lgbm_large,12,2024-04,2.9134850999563335,3.8270190727047666,0.18155496264857052,646
lgbm_large,12,2024-05,2.7312013520616083,3.739405057304936,0.015957935553097324,645
lgbm_large,12,2024-06,2.5994062048318356,3.3094455556825215,0.21962261843690345,710
lgbm_large,12,2024-07,4.132165590589642,7.012350486291609,-0.25085260158299905,734
lgbm_large,12,2024-08,3.5000598919478696,4.670313026403287,0.19635590575377226,734
lgbm_large,12,2024-09,1.6770770523688296,2.268240911787469,-0.035127476649531975,694
lgbm_large,12,2024-10,2.8884174358847288,4.013298396590287,0.29542822799108737,660
lgbm_large,12,2024-11,5.282582442613813,13.71125328153765,-0.2631033312218667,619
lgbm_large,12,2024-12,2.930208517069266,3.91494269509653,0.09408511018552457,606
lgbm_large,24,2024-01,4.276202385075896,5.2727093885644365,-0.16793862295659667,548
lgbm_large,24,2024-02,4.253065124312999,5.3272115752465234,-0.11475422509031086,568
lgbm_large,24,2024-03,4.084063902219426,5.53444683414427,-0.20064100141666485,615
lgbm_large,24,2024-04,3.568111637064498,4.485171464038129,-0.10770732826017149,645
lgbm_large,24,2024-05,2.8086139309739346,3.69678702803021,0.00235461268330861,644
lgbm_large,24,2024-06,3.0409970013572054,3.6810317687960894,0.05109381688757342,710
lgbm_large,24,2024-07,4.428091454675134,6.839125795609562,-0.18047022898291076,734
lgbm_large,24,2024-08,4.110776858230757,5.350157702932661,-0.09681390391594125,734
lgbm_large,24,2024-09,1.8233659118080934,2.1965740934168503,-0.044061276554572704,694
lgbm_large,24,2024-10,3.451564892729803,4.762364012197774,0.10248694690836813,661
lgbm_large,24,2024-11,6.237935049141059,12.768936198665012,-0.1623138129600401,617
lgbm_large,24,2024-12,3.6966152584139653,4.556664340529413,-0.19789953720342846,593
lgbm_large,48,2024-01,4.553588113822258,5.437847044105435,-0.2674906603904763,528
lgbm_large,48,2024-02,5.084061077811405,6.214027837949289,-0.39080556133819266,561
lgbm_large,48,2024-03,4.23360604597274,5.5037878409554075,-0.13328134915807022,632
lgbm_large,48,2024-04,4.0641906334393605,4.934319491913276,-0.33107352310140015,645
lgbm_large,48,2024-05,3.559955406734251,4.627334726836682,-0.7264567761722653,644
lgbm_large,48,2024-06,3.773107505759224,4.409934694415745,-0.34737373210768885,710
lgbm_large,48,2024-07,4.298226428133395,6.606588395762936,-0.08864806032002592,734
lgbm_large,48,2024-08,5.3400604989179214,6.647642010408289,-0.7728488352912042,734
lgbm_large,48,2024-09,1.9499440503331822,2.3347230749753374,-0.1751524418270234,693
lgbm_large,48,2024-10,3.7635570289687803,5.087053028106774,-0.042753382741192114,663
lgbm_large,48,2024-11,6.911272364612605,12.916321447543375,-0.5279717753408304,616
lgbm_large,48,2024-12,3.6741417458119523,4.449928310649616,-0.3078657061045089,569
lgbm_large,72,2024-01,4.066924150904269,5.000545273739324,-0.3991694503655623,530
lgbm_large,72,2024-02,4.990369824275892,5.958898024895514,-0.2610160326934874,560
lgbm_large,72,2024-03,4.0540736355232045,5.260424622411858,-0.13661652137774283,633
lgbm_large,72,2024-04,4.155110473357454,5.070803520167939,-0.389547158849751,646
lgbm_large,72,2024-05,3.473616743435901,4.44054583376959,-0.3658475545866442,643
lgbm_large,72,2024-06,4.648897520808598,6.561774308295775,-2.2425852658197756,710
lgbm_large,72,2024-07,4.917445853684349,7.297944707246853,-0.32749261360459503,734
lgbm_large,72,2024-08,5.221698853077999,7.270931287347178,-1.0650158275370223,734
lgbm_large,72,2024-09,2.005728121009065,2.512646154582369,-0.41966443669278863,693
lgbm_large,72,2024-10,3.6578817649868154,4.9837571051777365,0.0413073159340408,662
lgbm_large,72,2024-11,6.38303769590359,10.030705026308409,-0.38151156424157295,618
lgbm_large,72,2024-12,4.479730502820724,5.43195303341886,-0.6031761496756722,545
lgbm_medium,1,2024-01,1.2753637587799629,1.921385401780216,0.8269633859956862,571
lgbm_medium,1,2024-02,1.394008492202641,2.3074876965007407,0.8190238689352366,579
lgbm_medium,1,2024-03,1.3324057834251066,2.3776553543401167,0.7825068323090132,631
lgbm_medium,1,2024-04,1.344293866045133,2.234753143259856,0.677755417661369,652
lgbm_medium,1,2024-05,1.4080440682706146,2.2874862249608405,0.6686580760728433,656
lgbm_medium,1,2024-06,1.1206537005935793,1.6139558599151307,0.8091026164779409,710
lgbm_medium,1,2024-07,1.812776452375182,4.324545853538281,0.5298884142173466,734
lgbm_medium,1,2024-08,1.3086749382940959,2.086399453157398,0.8397392900632213,734
lgbm_medium,1,2024-09,0.7407961591139022,1.0794877541531558,0.7595204404327944,694
lgbm_medium,1,2024-10,1.2844528275151699,2.2699987373562616,0.7725331393767133,664
lgbm_medium,1,2024-11,3.1380582962842216,10.249217772287697,0.294715011211781,625
lgbm_medium,1,2024-12,1.3210796054676857,2.127651587678622,0.7352493976750425,628
lgbm_medium,6,2024-01,2.5821523660030916,3.395526369750853,0.46668978180227305,566
lgbm_medium,6,2024-02,2.7550235880788594,4.104949754020925,0.41881339433944453,573
lgbm_medium,6,2024-03,2.591628790391088,3.8965857590299082,0.36101855782423886,626
lgbm_medium,6,2024-04,2.363340447724449,3.241522549242938,0.3545707171917465,647
lgbm_medium,6,2024-05,2.2881488753031953,3.4016381951934167,0.25154144133615,651
lgbm_medium,6,2024-06,2.1118697389254026,2.8629248095145137,0.4067293666102214,710
lgbm_medium,6,2024-07,3.295336490252525,5.954282716190683,0.10428475499147527,734
lgbm_medium,6,2024-08,2.608958997639367,3.7066168541565614,0.49533877445054886,734
lgbm_medium,6,2024-09,1.3830010508052932,1.8958808923093098,0.2552931725808001,694
lgbm_medium,6,2024-10,2.3110400405066445,3.4686579188320197,0.4100485396455543,660
lgbm_medium,6,2024-11,4.989626678078886,13.656101040860001,-0.20883678390230465,620
lgbm_medium,6,2024-12,2.6127184617358905,3.6204754989587715,0.23947741509349785,618
lgbm_medium,12,2024-01,3.326089391459018,4.192232697039935,0.23526489243605697,560
lgbm_medium,12,2024-02,3.764059971476426,5.077295565248213,0.046663524984907556,567
lgbm_medium,12,2024-03,3.1033875340284567,4.501222072611657,0.11070065650313321,620
lgbm_medium,12,2024-04,2.844397461932555,3.725585583513515,0.22436507655706894,646
lgbm_medium,12,2024-05,2.7307045077685457,3.7731890274373874,-0.0019032075388083491,645
lgbm_medium,12,2024-06,2.5091872346881647,3.1943498562499633,0.27295858372349713,710
lgbm_medium,12,2024-07,3.9150377546145414,6.936099608274596,-0.2237974663631741,734
lgbm_medium,12,2024-08,3.488595344309571,4.624975727110027,0.21188300428635365,734
lgbm_medium,12,2024-09,1.639097289013937,2.1878350396649706,0.03695933696815634,694
lgbm_medium,12,2024-10,2.9178490564019324,4.10360287019052,0.263363920467383,660
lgbm_medium,12,2024-11,5.862449506895367,15.455383306559055,-0.604885800083556,619
lgbm_medium,12,2024-12,2.926048484144452,3.8556899170732106,0.1212996924314822,606
lgbm_medium,24,2024-01,3.9766682427159443,4.804656539327844,0.030211466169638768,548
lgbm_medium,24,2024-02,4.3394349701750405,5.364070108104462,-0.13023337307805893,568
lgbm_medium,24,2024-03,4.095493505433977,5.434178478576146,-0.15753072332794704,615
lgbm_medium,24,2024-04,3.556269425989633,4.500519786993609,-0.11530148137424945,645
lgbm_medium,24,2024-05,2.8281743363055902,3.7356807832752295,-0.018748195416684377,644
lgbm_medium,24,2024-06,2.975577745047069,3.6653900285365553,0.05914102207521621,710
lgbm_medium,24,2024-07,4.4731713631499375,7.016546102589185,-0.24251208362101329,734
lgbm_medium,24,2024-08,4.300863561587228,5.508731708923874,-0.16279464482040185,734
lgbm_medium,24,2024-09,1.8244258224636667,2.1937879958369746,-0.041414416763037476,694
lgbm_medium,24,2024-10,3.3906871723633705,4.695084714820366,0.12766667528287878,661
lgbm_medium,24,2024-11,7.040587618758055,13.737282867307195,-0.345289173181615,617
lgbm_medium,24,2024-12,3.80984790398462,4.672735554888702,-0.2597046370928946,593
lgbm_medium,48,2024-01,4.4880616818602626,5.344331528366132,-0.22427103618961497,528
lgbm_medium,48,2024-02,4.9368294048645405,6.142774668800294,-0.3590930729974031,561
lgbm_medium,48,2024-03,4.229487448791901,5.454552939379719,-0.11309618672596322,632
lgbm_medium,48,2024-04,3.9790811054763395,4.808471477912418,-0.2640422815044421,645
lgbm_medium,48,2024-05,3.313314187857886,4.263367982758212,-0.4655462086025042,644
lgbm_medium,48,2024-06,3.700814336568641,4.306180777243041,-0.28471938087470106,710
lgbm_medium,48,2024-07,4.3632187134724925,6.680692963366854,-0.11320725442352542,734
lgbm_medium,48,2024-08,4.5027977918628155,5.610674734810075,-0.26289325424392973,734
lgbm_medium,48,2024-09,1.890269012312162,2.2981400675943955,-0.13861380575396542,693
lgbm_medium,48,2024-10,3.7455103820650106,5.126327927173787,-0.058916818692579254,663
lgbm_medium,48,2024-11,6.921772218540524,12.89514875958754,-0.5229665183382954,616
lgbm_medium,48,2024-12,3.7243153243347837,4.490001012134948,-0.3315270730017452,569
lgbm_medium,72,2024-01,4.175474973434371,5.07282545128375,-0.439910256200569,530
lgbm_medium,72,2024-02,4.721191899480483,5.655161555030084,-0.135739509387784,560
lgbm_medium,72,2024-03,4.277553680233661,5.4990547101800455,-0.24207677643247605,633
lgbm_medium,72,2024-04,4.107130018369525,5.020654524226843,-0.3621985093444684,646
lgbm_medium,72,2024-05,3.4765058619991516,4.406409037141338,-0.3449283054557222,643
lgbm_medium,72,2024-06,4.527401461534612,6.247618168874016,-1.9395292486717315,710
lgbm_medium,72,2024-07,4.78168330763085,7.116813135080536,-0.26241487043014966,734
lgbm_medium,72,2024-08,5.3608804374065295,7.184423640865885,-1.0161701025251726,734
lgbm_medium,72,2024-09,1.9944809303182296,2.438725096345546,-0.33736124007522394,693
lgbm_medium,72,2024-10,3.6465502206160263,4.942435415798218,0.05713897542624813,662
lgbm_medium,72,2024-11,6.415764389245464,10.06780001187448,-0.39174851389920695,618
lgbm_medium,72,2024-12,4.281351604367687,5.051750625886837,-0.3866058837761954,545
lgbm_small,1,2024-01,1.2471346262529273,1.895990337742341,0.8315072283584142,571
lgbm_small,1,2024-02,1.3742618178703596,2.3131472378766014,0.8181350252157776,579
lgbm_small,1,2024-03,1.3083672131186126,2.3243995614444475,0.7921407374234243,631
lgbm_small,1,2024-04,1.3360331354133408,2.2484914056124543,0.6737812082659449,652
lgbm_small,1,2024-05,1.3868381295918202,2.225791273221049,0.6862900559052232,656
lgbm_small,1,2024-06,1.0932921305386372,1.5685502059418386,0.8196926136736489,710
lgbm_small,1,2024-07,1.7484016427681697,4.12093402110689,0.5731146368079101,734
lgbm_small,1,2024-08,1.2526274402378368,1.9925267445290908,0.8538359862076425,734
lgbm_small,1,2024-09,0.7342692965951383,1.0722353882402786,0.7627408330820658,694
lgbm_small,1,2024-10,1.252868889967914,2.2222223849413374,0.7820073059820478,664
lgbm_small,1,2024-11,3.0560476786830777,10.390839266235329,0.27508939675111854,625
lgbm_small,1,2024-12,1.317789735274176,2.1268658878408564,0.7354448959405189,628
lgbm_small,6,2024-01,2.4724733889383232,3.285068680958484,0.5008229647910925,566
lgbm_small,6,2024-02,2.6670579584687872,3.9593217089339525,0.45931852747037916,573
lgbm_small,6,2024-03,2.5266284102036876,3.847449628157251,0.3770321237465666,626
lgbm_small,6,2024-04,2.3052778682621122,3.2267802926111133,0.36042811719754453,647
lgbm_small,6,2024-05,2.2969643356335476,3.40523504709691,0.2499577820923916,651
lgbm_small,6,2024-06,2.0818056252164236,2.792456801059142,0.43557545171381773,710
lgbm_small,6,2024-07,3.251588310750398,5.891656347263682,0.12302769819115011,734
lgbm_small,6,2024-08,2.4417164376065794,3.504929920601142,0.5487645374740004,734
lgbm_small,6,2024-09,1.3477264263819038,1.8528543420767367,0.28871148626775256,694
lgbm_small,6,2024-10,2.32047610280777,3.4420511546342274,0.41906441727593213,660
lgbm_small,6,2024-11,5.268599546266824,14.00004863478127,-0.2704960308765565,620
lgbm_small,6,2024-12,2.5115273021518574,3.5732087008856044,0.25920565961172826,618
lgbm_small,12,2024-01,3.2616851130302624,4.104733548126892,0.26685444091938615,560
lgbm_small,12,2024-02,3.6899503999781653,5.111121619576397,0.03391853848423931,567
lgbm_small,12,2024-03,3.0984724158050656,4.489200325261385,0.11544454841597218,620
lgbm_small,12,2024-04,2.87373305957689,3.770227002323409,0.20566579266680118,646
lgbm_small,12,2024-05,2.7353738621768113,3.7701834417024207,-0.0003076836369531044,645
lgbm_small,12,2024-06,2.527269423836376,3.2191228314158993,0.261638083736049,710
lgbm_small,12,2024-07,3.7670522815040246,6.709590767604433,-0.14517266213290014,734
lgbm_small,12,2024-08,3.556459114141707,4.640069146829788,0.20673063534329095,734
lgbm_small,12,2024-09,1.6145135756653182,2.1698897141235842,0.052692882978864874,694
lgbm_small,12,2024-10,2.8285258161098934,3.9924095242046085,0.30274361108778747,660
lgbm_small,12,2024-11,7.046494597084464,15.695751492155265,-0.6551936122819229,619
lgbm_small,12,2024-12,2.8587609126249918,3.750237177225687,0.1687071434628733,606
lgbm_small,24,2024-01,3.9043395750496988,4.768847532025931,0.04461322578786897,548
lgbm_small,24,2024-02,4.261940534628506,5.304929659474638,-0.10544845108648193,568
lgbm_small,24,2024-03,3.8337392838189253,5.167399381028487,-0.046667618580341186,615
lgbm_small,24,2024-04,3.4870905695531467,4.345783387359173,-0.03992753838501595,645
lgbm_small,24,2024-05,2.784337067737483,3.675428533524321,0.01384926920732743,644
lgbm_small,24,2024-06,2.940699400514012,3.62071458826983,0.08193648358021344,710
lgbm_small,24,2024-07,4.411229845508017,7.038058062194053,-0.2501425739646379,734
lgbm_small,24,2024-08,4.0141224101302875,5.150110206649877,-0.016325506506495335,734
lgbm_small,24,2024-09,1.8793789189600807,2.263703902031763,-0.10885181823195444,694
lgbm_small,24,2024-10,3.3173602462076275,4.655456322656557,0.14233021401947132,661
lgbm_small,24,2024-11,6.721949672473375,13.138863280316388,-0.23063582041787267,617
lgbm_small,24,2024-12,3.6996180356065995,4.615610474151107,-0.22909264912114136,593
lgbm_small,48,2024-01,4.251623994294724,5.124878358708822,-0.12579137238664795,528
lgbm_small,48,2024-02,4.836874887448262,6.076749304075044,-0.33003377448475235,561
lgbm_small,48,2024-03,4.146237608402119,5.440887564302198,-0.10752585931827019,632
lgbm_small,48,2024-04,3.9038073944490206,4.7036166254242175,-0.20951524306170488,645
lgbm_small,48,2024-05,3.2111183097628233,4.084015022760983,-0.3448335633823154,644
lgbm_small,48,2024-06,3.68721635099492,4.43552130379753,-0.36305411724109904,710
lgbm_small,48,2024-07,4.439421308464517,6.785446012239634,-0.14839105634806793,734
lgbm_small,48,2024-08,4.586676877725646,5.650143553991105,-0.28072363194324823,734
lgbm_small,48,2024-09,1.8783726424086808,2.2964054464613026,-0.1368956178896299,693
lgbm_small,48,2024-10,3.599392869530306,4.962265824543067,0.007777368659402595,663
lgbm_small,48,2024-11,6.812288173359831,13.029740934371324,-0.5549241340759579,616
lgbm_small,48,2024-12,3.6842156156432813,4.365696950758009,-0.25882191247665953,569
lgbm_small,72,2024-01,4.087433953318932,4.884793444990375,-0.3351436519548867,530
lgbm_small,72,2024-02,5.044786236525742,6.148314092168801,-0.3424582648416128,560
lgbm_small,72,2024-03,4.285993172815008,5.528648267405608,-0.2554813990758291,633
lgbm_small,72,2024-04,3.972075101534389,4.857833642526327,-0.2752783907062839,646
lgbm_small,72,2024-05,3.3838212644926915,4.273278162879374,-0.2648873298375094,643
lgbm_small,72,2024-06,4.097746403769097,5.249045978624446,-1.0749592941853159,710
lgbm_small,72,2024-07,4.820756634325079,7.064525315190608,-0.24393288036049965,734
lgbm_small,72,2024-08,4.978145814801371,6.890911732591974,-0.8547982512068375,734
lgbm_small,72,2024-09,2.0568520108533033,2.4383373461062177,-0.33693600074280083,693
lgbm_small,72,2024-10,3.6312427202858992,4.910718841272951,0.06920119516382761,662
lgbm_small,72,2024-11,6.1147059054724355,10.024325978386237,-0.3797549726134395,618
lgbm_small,72,2024-12,4.180844998600903,4.999064321928718,-0.35783400373816665,545
persistence,1,2024-01,0.7887931034482759,1.3087679562162235,0.9098458753387008,696
persistence,1,2024-02,0.8674851190476192,1.5944017108232762,0.9110804784371235,672
persistence,1,2024-03,0.7949515905947441,1.478643494449935,0.9087668363363708,723
persistence,1,2024-04,0.9415254237288135,1.910018561154525,0.7694651847646251,708
persistence,1,2024-05,0.8878954607977991,1.496492919845323,0.8550234483412804,727
persistence,1,2024-06,0.7114206128133704,1.0816879154904644,0.9140409912544444,718
persistence,1,2024-07,1.1002695417789756,2.6862959598353076,0.8178887023252883,742
persistence,1,2024-08,0.7285714285714286,1.2748103817564251,0.9399101060416275,742
persistence,1,2024-09,0.46559440559440557,0.6977486272671175,0.9023052090988978,715
persistence,1,2024-10,0.7960164835164835,1.536796832861945,0.9025840877930393,728
persistence,1,2024-11,1.995014245014245,8.006902293052184,0.5819847528998994,702
persistence,1,2024-12,0.7618585298196949,1.3216064280352653,0.8913150583060151,721
persistence,6,2024-01,2.085672937771346,3.001417899369733,0.5292595349219553,691
persistence,6,2024-02,2.495550527903469,3.9846012989146375,0.4469684199586056,663
persistence,6,2024-03,2.4561977715877434,4.253972009211298,0.24514019809977405,718
persistence,6,2024-04,2.2965860597439547,3.571450132021894,0.20024677136066682,703
persistence,6,2024-05,2.5313019390581717,3.858858571350369,0.03310892998138082,722
persistence,6,2024-06,2.0690807799442896,2.8149236694134276,0.4265983725413911,718
persistence,6,2024-07,2.996900269541779,6.072134888358944,0.05962854029258391,742
persistence,6,2024-08,2.0226415094339623,3.1360470508462233,0.637395037989545,742
persistence,6,2024-09,1.234593837535014,1.8329156641626405,0.332967105984868,714
persistence,6,2024-10,2.275966850828729,3.7986221695162485,0.3825380725526738,724
persistence,6,2024-11,5.337015781922525,17.308361651823123,-0.9420352918468209,697
persistence,6,2024-12,2.288888888888889,3.538355240207966,0.22604751848397575,711
persistence,12,2024-01,3.183722627737226,4.429823858355814,0.03226489240954067,685
persistence,12,2024-02,3.444832826747721,5.208864025648007,0.011098246124797262,658
persistence,12,2024-03,3.178862359550562,5.44966207332924,-0.23510030344820954,712
persistence,12,2024-04,2.922142857142857,4.254915644622951,-0.04427293308664604,700
persistence,12,2024-05,3.1181564245810063,4.4809357188204695,-0.4083459313717379,716
persistence,12,2024-06,2.7051532033426184,3.5366830139195504,0.10706370720633396,718
persistence,12,2024-07,3.879245283018868,7.2571565199268635,-0.3507196589706909,742
persistence,12,2024-08,2.9564690026954175,4.315098390997501,0.31280884296277955,742
